GSM1314222_HOSE2008	GSM1314223_HOSE2061	GSM1314224_HOSE2064	GSM1314225_HOSE2085	GSM1314226_HOSE2230	GSM1314227_HOSE2237	GSM1314228_317T	GSM1314229_324CT	GSM1314230_377T	GSM1314231_380T	GSM1314232_388T	GSM1314233_389T	GSM1314234_412T	GSM1314235_431T	GSM1314236_486T	GSM1314237_645T	GSM1314238_660T	GSM1314239_692T	GSM1314240_702T	GSM1314241_765T	GSM1314242_778T	GSM1314243_872T
1558486_at	5.04436027652807	5.24835498119386	4.57211084030406	5.12229901268396	6.75895797674311	6.78992353247631	3.03712991722912	3.73465876934913	2.65625047742139	3.70144366371569	3.29240258125121	4.70426260549642	5.03018876022764	5.80318408314931	3.65369867687148	3.14877493087665	2.84811050033237	2.45727932561137	3.75225226905288	3.38385591373981	3.2665846811518	4.58816941989978
1558511_s_at	4.94659868357546	5.04922744524063	4.87116136385424	4.74472590159862	6.20611259133501	5.43429645662152	6.49849293902079	7.47093735776498	5.59924298311041	7.41611962304851	5.45876420125626	7.55875159301531	7.66786805603342	7.23784164828257	8.94966537921215	7.00898859075077	7.49348641342889	7.79193066885052	6.05532711526274	5.34538807601447	8.00865942414307	5.91044392627856
1558678_s_at	9.87172147594369	9.6027012989345	9.43350847091687	9.61824781189182	11.1745614311614	11.0969612929468	8.92563928690985	10.4586835543129	9.13686571673288	10.3507156147773	7.03446258023999	10.9200795564199	10.7493991131748	11.0577247558933	8.98929193038383	9.63200762473803	7.70734544644079	8.51678556737906	10.1741828097086	9.85974762639906	7.11449467241197	10.005682628219
1558783_at	3.05304746697793	3.69556919032754	4.6092027528484	5.17364341152703	5.50816810287321	4.99931425245898	1.55057366771118	2.4037933048721	2.30964865133345	1.36313273285997	2.00740596719131	2.71166881154942	2.63007747344656	4.30421814741912	2.5056172915425	2.57136343909376	1.5814831037166	1.96970853869518	2.23155345243594	2.11813463846428	2.77743638847116	1.49427512242858
1559360_at	4.44794385672819	5.09748718326437	6.34467054588632	6.49016451032811	8.15755770947573	7.20937025512445	2.60680570693112	4.65281227055552	4.56659773844255	3.12222416309889	3.52828224168534	6.11019145370395	4.01511522820368	5.18242638296614	2.21787248535398	3.78862286633202	4.14513529032085	3.5047343960533	2.89564221621526	3.35478335584048	3.68865548576365	2.95927400623663
1559394_a_at	3.55324943859466	3.05214092523513	4.00861686273145	4.25280226561096	6.070797676295	4.84900920684706	2.0073466489936	2.39193182967861	1.90420449169345	1.84222790258714	1.96638667049896	2.44540350894435	2.11416327357015	5.11042645492595	2.10072362133653	1.93899365184408	2.03771170838121	1.83453332565643	2.41524941498324	2.46048818006941	1.70996824814567	2.64832648951601
1559459_at	1.87511179789055	2.10809707629386	2.29294320578364	2.17059054902452	1.6522884139103	2.0072693625525	2.25513147021239	4.42248598036275	7.65727650503635	2.57866368731361	3.42593589015731	3.22813298609094	5.74348129641038	4.13403876686182	7.86719977891203	1.95315780347613	1.57933230189	1.99358327863439	4.74083289749336	6.59340280057082	4.86259238600865	6.06340636344
1559477_s_at	3.6520718330756	4.00221445532514	3.36013842310918	3.93994905007779	5.90409058198925	5.17483937486738	5.78363338247774	4.72487651710799	6.24217052326464	4.39343063710605	4.85755454792261	5.24944472699142	5.5605808860012	6.85884400986033	6.84553507404296	7.01605042544319	6.05062018571145	6.11841362218387	5.51937454470974	6.6417628613734	2.59095457855097	5.99707783663548
1559496_at	4.88026407591337	3.98592010440603	4.73776690096857	4.35754128003716	6.38660757171702	6.38660757171702	4.73366424219661	4.24692496496419	3.54849877153697	2.6553511152373	3.08066399570341	4.81946623368438	4.48547724908099	5.43714168846403	3.59940529122091	2.65229318651476	1.78690624622042	3.09451454488196	3.47445109482381	3.51221507392797	2.98046476874553	4.38392881034658
1560049_at	6.36387718588538	5.5514328694206	5.96897785413952	6.20713786975411	7.5393561537921	7.33771456290919	4.25859519100568	3.97610101310824	3.9543541936009	4.06346266020622	4.0468720084127	4.90211244835114	4.29660422341703	4.71852170885813	3.8623142841394	3.60506389391673	3.62102938547559	4.07403704062878	3.96778795657151	4.39720683347701	3.6819317479604	4.17565467116278
1561615_s_at	2.59830596816222	2.03279218664719	2.71563491923767	2.19316755121579	3.7998086161191	2.79680232448195	2.84051452019924	1.79370187535077	2.35796596537481	2.32947642910165	2.4685040578884	2.38367132930652	2.7765382171908	3.6825358359628	2.18821336245315	2.72258627230243	2.95242777244006	2.64148023031882	3.27154513229018	7.42689808761679	3.13710197624345	1.54853826693651
1562235_s_at	5.18679337765822	3.83067734562038	5.23661689081109	4.63453430346956	6.07018639731721	6.54597211236433	2.73866933701662	2.88359909308304	3.64522104707744	2.76567221034089	2.38440561344791	4.31196731793211	3.59343029910801	5.3921417804204	2.63897781886725	3.77702273040622	3.80510902122792	4.17505003710411	3.24307775029596	4.54726435355395	1.3564077086205	4.63531534277456
1562245_a_at	1.62224956181836	1.14058571912454	1.26617951435817	1.63817582034934	1.03956117295447	1.39531884071384	1.85981704544267	2.50905769581399	3.84317292167572	3.74077637873498	1.65810218774663	1.79733628386881	5.12764887491049	1.91043241855754	1.39566959012367	2.43366241092694	0.74506797148599	3.01347874141844	1.95071667967993	2.89225536455327	0.554166148396003	4.82754726687349
1562473_at	4.25747408286416	3.19493279430929	2.82691650170973	4.16756067233274	5.25542935563039	5.778711759492	1.78917304929157	1.94979017602698	1.57982546283937	1.74635881975759	1.64792262496853	2.13766583381837	1.82554137669503	1.7427869347071	2.42680159378901	1.53564317505048	1.78859179405543	1.24041494873809	1.47616747702193	1.65741981894404	1.2962788993886	1.64792262496853
1562527_at	1.6889499862638	1.66066377249771	1.34168640464767	1.80685070063837	1.58389948611291	1.85340854561246	2.17167350502674	2.98055681365652	3.59156368901966	1.96335912601983	2.31793381235245	2.79109300127123	5.25422204453792	4.43209224703382	4.86671862731517	1.38221908873194	2.49516177306754	4.11852130731959	4.25108208126317	3.91867259884751	3.54343245116992	4.24587301308885
1562736_at	4.83792328203086	6.28618340369753	5.83574230151568	6.20858590221058	6.69770375450387	8.78331535033708	1.05965095379789	1.27081117572361	1.29897620674565	1.25525305306578	1.04306745426328	0.910293137701861	0.952676777602264	0.711551535939237	0.90501182796461	0.85460577581471	0.668442709653677	0.732745970118064	1.14063720243052	1.18282965176415	1.20590238751239	1.1250848211947
1563209_a_at	2.78538720995656	2.62556483586195	3.84695108866055	3.44263047604012	3.9385636493345	4.73297969844111	4.30371774556804	4.56436762391322	6.71116057907106	2.19707766081447	3.02157899771077	4.22928144355757	4.5439237480058	5.341800825656	6.0584311725877	4.24421544087612	1.77230074529856	4.32950919997367	3.76802704235188	5.65913347084741	5.90926958163506	4.72134232584466
1563467_at	4.90914059777467	3.84744864356217	5.49714269137165	5.34324618161858	6.60073610051831	6.42102527710613	2.691221651117	2.72373729669395	2.8825269569919	2.40423044769264	2.63328551614925	2.56206284910921	3.39028973385815	3.4168092252906	2.0927298141711	2.85132076534284	2.58915542408888	3.13934990285797	1.990321559107	2.58798294833423	2.70754181996831	2.41428011583733
1563533_at	4.3007601583647	3.50723636786597	4.43634576010781	4.82664885073951	4.87697285147086	7.69719059520791	1.64677426470429	1.12625219896657	1.09656654950428	1.14839474493245	1.08661841347671	1.02371297985035	1.39437005106355	1.26950715923376	1.15241304528932	1.20633446634357	1.07160482358507	1.20633446634357	0.781244226999267	1.27193415358897	1.0959868727107	1.0000413760437
1563845_at	2.75236479237972	3.32207815940304	3.80589058559399	4.48298632102263	3.32992449803834	5.22134258409735	1.34835002144682	1.53961714057831	1.45251300410201	1.54945340652146	1.25773018954383	1.27706344234605	1.2567631020379	1.77492949632003	1.51895472727295	0.933724458585603	1.35348179136024	1.30442515117428	1.35061186318853	1.32110925094025	1.25781572118894	1.28716452979666
1563963_at	4.1112408208914	3.71745337955293	4.44193290381068	5.37224080332613	5.83379321034204	7.47012839658797	2.95627173653301	3.02380527228683	2.78848802530243	2.81128125808275	2.99684343494264	3.06378993499555	3.01322602397627	3.84759138582252	2.69140913084363	2.92008526235324	2.89879992827104	2.26334644776089	2.71782656362223	3.23459713061528	2.59928968766253	3.71371196248003
1564520_s_at	4.74934431553956	5.9610024777721	5.28463490764795	5.30366780818483	6.26606838587472	6.4280284182098	6.01998769262903	5.1661126128903	6.42288375970588	6.92861536164104	6.7368464846773	5.7026870527028	5.56202546808442	6.5201985466462	7.76281204149051	7.17276062251777	7.5180451096216	10.2251430539072	5.54904308869247	5.84143030727879	6.57660940465022	6.84558445473358
1565162_s_at	0.883058409170153	1.20699618149575	3.11144779199551	1.60167562843417	5.22414535300981	2.25591072865039	1.69213623426919	5.05117732677815	1.14420662697577	1.03720456996197	1.12188743615437	4.17375923781195	1.0592139645581	2.68142984119896	1.84406258231217	1.23823316650192	2.07748257974872	1.75771786046491	1.66314187159951	2.99848664071959	5.78933098329522	2.9822865523892
1565809_x_at	0.479331049270761	0.470993182337904	0.583073428085903	0.554166148396003	0.499291366418194	0.906397544053195	4.58829059774693	5.19779399071888	2.81146455794897	3.22278776820654	3.88307519576838	0.70705551515857	4.1825025444095	3.33008348022245	4.99193492449353	4.30368788534199	4.84096094798894	1.70791469959653	3.00970891346192	1.36349436317444	0.539087332876429	1.71525587246538
1565886_at	3.87543583680854	3.80215738727097	4.09001477684175	4.16168545649813	5.84369216568482	5.69306689659192	2.44679603970376	2.21436840660719	2.21701008875922	2.10908307440504	2.21223429885789	2.9479517134753	2.15007405188981	4.50952843701014	2.09055727880792	1.58908913475967	1.75678875547581	1.89184040263772	1.9791604365722	2.44860646403017	1.7848855660288	2.98364429014324
1565951_s_at	1.48529325797	1.14688561544681	2.13389771160824	2.52352415379691	3.26951234680678	2.65664972006958	2.65202942340126	1.66023411399536	3.75182464033357	3.48708128422491	3.54343744345539	2.20078855468388	3.61608408641616	5.18340442239396	2.98710677038244	3.56301510732834	5.96259235042475	2.9703566390397	3.80020591678373	4.83610891927084	3.6177511752295	4.28611621254707
1566040_at	3.53946962350031	2.54409381960625	3.55163159741014	3.50907749083076	4.32085552041162	4.69836007069677	1.05434543604497	1.2943406727303	1.26427273678309	1.48901073545693	1.13275453166958	1.28877837110373	1.29830203513637	1.6779654825843	1.68794562713731	1.49505624640605	1.46977364866371	1.70356591117607	1.34189641292864	1.30896535740888	1.19136192985088	2.19376772252715
1566766_a_at	4.90779060475628	4.74231501692788	5.16390340006969	4.08798757065488	3.57327747473671	3.23036149181766	5.77415626704605	6.17625461456482	6.06145697376208	4.55102712792211	5.26322994901493	7.0436285817836	5.54496595484977	6.93710635264461	7.03605216562946	3.59167923862706	3.36886719654506	4.22854582806339	4.64257344832264	5.8144966965608	5.64717512986791	5.27987130983385
1567107_s_at	5.6044462374045	5.37530450642868	5.18754157285732	5.13319748901596	6.02553328701462	5.81763874655134	6.94334082082716	8.19900998803	6.49372182919578	7.44690058342802	6.58335111084714	7.87822133143604	8.61778602143239	7.76122014045807	8.43526234016297	7.15454265273817	6.78279045930861	8.74061175563756	7.49628409166335	6.99464936058202	6.05041164842035	8.03660239530265
1567912_s_at	1.53916966368976	2.98012557364836	3.88077212687011	4.64272957169297	2.13224155024967	4.97996754301985	0.812498525139123	2.76659933584712	6.89587971804159	6.84590431197583	1.69914490380368	0.973954206548592	3.39672341791827	1.80801908982683	3.7987959782798	6.16401841611083	0.921265938521812	1.86264766436229	1.3925089439257	1.13292285558317	1.15380061232601	0.704318152914074
1567913_at	8.79741500733283	8.4373067122922	8.88855122522176	8.64249012399684	6.21001805890202	5.47788536258404	8.37390409980667	8.0918450449694	8.56628093768861	7.87018934254494	8.61709504994258	7.95490963164761	7.54581844673876	5.39321726426749	6.80914346960266	6.63847580969651	6.72952127024493	6.083553040494	8.22891358196199	8.50171457179771	7.61657645218159	8.66188619763995
1568597_at	7.15677066096706	7.44159999215435	6.12255786136293	6.99536028921908	7.92664561253372	6.75757688670098	4.78521054234382	4.94078501335565	4.472163600409	4.51154928206255	4.29904235403695	4.96728274334377	5.83286010655997	4.91296466792302	5.21045011150794	5.15005809009876	3.48573280270078	5.4432133424611	4.30176640764518	3.66967473122272	4.78863639277733	4.38751325551935
1568658_at	4.10019056987745	5.43765831990777	4.7807184371949	4.23914628245626	6.03813822983383	5.30173121802896	5.73940113198821	5.02149392849881	4.73745232242307	2.85679332341116	5.581941756672	6.45747561272177	5.4716094079441	6.73698101448969	2.18582288710265	5.97901018110337	6.41923033438837	6.76438636887514	5.97864399417438	3.54886117084106	5.74042853829108	5.27773922167183
1568764_x_at	3.40020200889435	2.74079670234673	2.56060868758358	1.93204309928481	2.49469064457895	3.05807736640695	4.23368729453092	0.91594938073048	2.65555225478651	2.87480841118081	3.73609213284315	2.79364142194029	2.87897440096251	3.17958419692124	5.63678481554294	2.24388262877506	5.69571658762252	3.09908375128447	0.415493565408724	3.09944345825617	2.0385527505808	4.62865455403191
1568838_at	1.55701581340756	2.90810958616687	2.55986666345927	1.7918816117111	1.57265343922193	2.19527789975013	2.30494410552771	3.62055137243404	3.96013568372424	4.00228918945027	3.75194771254947	1.48995572942776	2.57934552113336	4.45647776645326	2.34536723834201	4.415067302116	4.38929165905324	6.78200779778958	3.54610042871873	2.70572252889307	3.44619242605184	2.61972902199794
1569110_x_at	7.16649567456443	6.91619324270306	6.44768676397681	5.63117239751139	6.95505054359953	8.54770867516583	8.18062769085616	2.29560799725126	6.85057518224562	7.75048728113114	7.85971100853039	6.2635147445833	6.91416228484202	8.63034114376823	9.73548050113611	6.1377889499436	9.8909567705853	8.06612577637783	1.76829105447153	7.63292739882104	5.91713647951752	9.14744574092683
1569180_at	3.62563945210953	2.50688366512778	3.73722786203095	4.66855741360147	4.92801454678242	5.37026786627308	1.21844502483781	2.23900307818322	1.69795313182663	1.44781100023636	1.43669288002274	2.59726118953758	2.41077194533714	4.7638234713049	1.57499051687216	1.70202894486048	1.0747699552268	1.06595361974846	1.43331141222367	3.23882908415152	1.47357053127918	2.62356382781694
1569181_x_at	3.79726116390197	2.74319787128259	3.96759389710887	4.5907851713062	4.92829125312901	5.6198065470424	1.47849609533989	2.59865844079995	2.09894917419417	1.94041634700898	1.66360733919889	2.74830797048214	2.81415002921122	4.96484850027023	2.07677400124843	2.27372535732472	2.09369304537139	1.62791229466219	2.17983767849726	3.4554184074044	2.00625572622483	2.83050392600311
1569191_at	2.20794100473365	2.54000629563257	1.85082771761199	2.43548244773436	3.1836197402716	2.48564539992435	2.82582083756975	2.75988815188237	7.39728516702469	1.47253212120659	1.28293421413338	1.9813296783759	7.846029298098	1.41221521734926	3.39201677334641	1.97207964155563	4.46487774905563	1.40170549910217	1.94712522024421	1.89085230981747	1.92015434531429	4.29598711444672
1569477_at	3.55931204701395	2.05945912241841	3.46037470859933	3.79431720772695	4.97133192862237	4.81536702647439	1.31010743953943	1.70004284141649	1.43392644934143	1.84717319509661	1.18445950974236	1.73479865279217	2.40017187393728	2.41724269984485	1.34461853699873	1.83969313500774	0.93113008807922	1.5046116538648	1.10364399701353	1.50369827187177	1.21308400418675	1.46968385400978
1569878_at	1.60329063588247	1.66160526706621	1.52533993415037	1.91737088142863	1.84969382085199	1.47910643981366	1.69319748293338	3.20111301382691	4.28045379100767	2.35709724658774	1.8259073457485	1.80429511468003	5.45591832260914	5.97389427154331	2.12212922814507	4.99037761461123	0.846824046865274	1.55550204871615	1.82026801270155	1.65071754410843	2.28637791688501	1.68593605773253
1570192_at	8.08021352342585	7.52694416079519	8.24881242835824	8.11769104059269	4.53689636652534	4.72444132482896	7.07779231687497	7.13662500359521	7.28219929557595	7.02831346015753	8.00772433245083	7.17454019575132	6.87569724858948	4.47147194962305	4.14295708919743	4.90750049490278	4.38049808439801	4.94843688638579	7.13207462490932	6.96543050291006	6.14859820898538	7.13162068428044
200629_at	7.55702177676888	7.17289413644003	6.42405046110853	5.84506798054192	8.07434188042804	7.10021588308559	9.97023660725953	5.62643634759598	6.48003374098494	8.11016173055766	7.46170443921968	8.00696524472217	7.21705796142002	7.54517851428726	9.09507107874921	9.54848624543932	8.19621799249824	9.03845400681016	8.2575798758537	6.7128150806234	9.90940592343634	8.1479880973029
200633_at	9.76255742734755	10.315684474219	9.51126105528419	9.60522273130373	11.3816950520167	11.401915165654	10.3798035260351	10.9542986240009	8.10011681387699	11.5416321971544	10.6469588232281	10.8244343983818	11.2494144442051	11.444940083158	8.72981247996174	10.1136471772352	9.61966981608583	11.2518612599019	11.0889652381105	5.71780404032621	9.87261100199483	5.00033489725673
200638_s_at	7.8557042520554	6.94882124199611	5.68095320564894	6.07277183026066	7.30057449488353	7.26147356459107	8.09563096203895	6.65761936012522	7.20082095574964	8.79634693991431	8.18737021473576	8.30263982723622	10.3601834299086	7.1827448060162	7.63755844674343	9.02023265188886	9.12478527486682	8.58815541197157	9.23364905145717	9.27133724099409	6.77515123261884	8.78251239293107
