"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"status"
"231227_at"	4.59010019752272	3.05734753806219	11.061139172116	4.82547352895560e-12	4.82547352895560e-12	17.4965256444147	"Upregulated"
"227188_at"	6.47195401036879	5.97981860748406	11.0543425942957	4.89731103847768e-12	4.89731103847768e-12	17.4822626981195	"Upregulated"
"242142_at"	4.13319609336743	2.36520971523898	11.0517248802695	4.92527124461258e-12	4.92527124461258e-12	17.4767676500458	"Upregulated"
"240452_at"	4.38773272905264	3.15418809011587	11.0484571968831	4.96040384686764e-12	4.96040384686764e-12	17.4699069134082	"Upregulated"
"226641_at"	5.22899867162888	4.74168766810803	11.0466716733442	4.97970948613862e-12	4.97970948613862e-12	17.4661574742068	"Upregulated"
"228370_at"	6.45060911935376	5.51133540193649	11.04600101432	4.98698076158656e-12	4.98698076158656e-12	17.4647490401711	"Upregulated"
"209687_at"	6.49664208632253	6.09979309464571	11.0450832824913	4.99694845251743e-12	4.99694845251743e-12	17.4628216372087	"Upregulated"
"203817_at"	4.84062349046622	6.39948290686262	11.0378785674906	5.07591403686871e-12	5.07591403686871e-12	17.4476865133982	"Upregulated"
"218640_s_at"	3.99337946513327	5.3773244668684	11.0362315438356	5.09414495083474e-12	5.09414495083474e-12	17.4442255935977	"Upregulated"
"226279_at"	5.54630227368755	6.03731256905635	11.0313575082151	5.14849024025819e-12	5.14849024025819e-12	17.433981567848	"Upregulated"
"39248_at"	6.00803041488078	6.71713765366869	11.0181321963523	5.29896862801772e-12	5.29896862801772e-12	17.4061691722786	"Upregulated"
"235509_at"	4.03936298284234	5.37146367755422	11.0146772990073	5.33901697942633e-12	5.33901697942633e-12	17.3988997742487	"Upregulated"
"205237_at"	4.13475453180006	2.85005341018658	11.0145451109599	5.3405554252026e-12	5.3405554252026e-12	17.3986216075568	"Upregulated"
"238513_at"	5.39951322835661	5.69626614727443	11.0110307063385	5.381624374837e-12	5.381624374837e-12	17.3912252966297	"Upregulated"
"202310_s_at"	6.3078475250619	6.18067254444004	11.0072470415292	5.42620220731139e-12	5.42620220731139e-12	17.383260456971	"Upregulated"
"224458_at"	4.91964300843584	4.41509981895437	10.9960767715007	5.56002952057805e-12	5.56002952057805e-12	17.3597351683584	"Upregulated"
"229050_s_at"	5.20678595003196	5.87470101951744	10.9960209973763	5.56070616075911e-12	5.56070616075911e-12	17.3596176625459	"Upregulated"
"241450_at"	6.19115289791348	4.83061241867001	10.9915902400137	5.61473002004261e-12	5.61473002004261e-12	17.3502815382936	"Upregulated"
"238852_at"	3.94434229944138	2.09815753673776	10.9884939081854	5.6528027078877e-12	5.6528027078877e-12	17.3437556403897	"Upregulated"
"235352_at"	4.72347157221806	3.96266539036461	10.987093886921	5.67010430733828e-12	5.67010430733828e-12	17.3408045017961	"Upregulated"
"223395_at"	6.81358292170429	4.19205703542474	10.9849514566735	5.69668591330353e-12	5.69668591330353e-12	17.3362879118379	"Upregulated"
"230229_at"	5.25648291920525	4.50885081387345	10.9841280099824	5.70693657864902e-12	5.70693657864902e-12	17.3345517888588	"Upregulated"
"208079_s_at"	3.8470915855748	6.18003205416192	10.9789750570935	5.77151419760066e-12	5.77151419760066e-12	17.3236854352969	"Upregulated"
"221872_at"	8.25105456384003	5.58411574334436	10.9723064026221	5.85620126720625e-12	5.85620126720625e-12	17.3096175319977	"Upregulated"
"203324_s_at"	7.05647258154832	5.45226914903035	10.9695900018366	5.89106200456777e-12	5.89106200456777e-12	17.3038854183367	"Upregulated"
"1557961_s_at"	4.634337624918	2.64863452398373	10.967219488007	5.92165775555195e-12	5.92165775555195e-12	17.2988823805367	"Upregulated"
"243030_at"	5.05916925700603	3.66549138418682	10.9660178919089	5.93722872613201e-12	5.93722872613201e-12	17.2963460888649	"Upregulated"
"208606_s_at"	4.3220132561437	3.00128837706566	10.9545175923389	6.08839793017795e-12	6.08839793017795e-12	17.272061794982	"Upregulated"
"230713_at"	4.31913126090869	3.23470484297212	10.9478545847737	6.17778282191362e-12	6.17778282191362e-12	17.2579838991218	"Upregulated"
"224940_s_at"	4.51144844147993	3.24474092312228	10.9440752938888	6.22907959520957e-12	6.22907959520957e-12	17.2499961922986	"Upregulated"
"223949_at"	5.20223701183112	6.39582633781713	10.9384178825418	6.30668627106028e-12	6.30668627106028e-12	17.2380353986148	"Upregulated"
"203186_s_at"	5.44997189142385	6.33222574519152	10.9365476235034	6.33255950163257e-12	6.33255950163257e-12	17.2340803843737	"Upregulated"
"204122_at"	5.63029589736178	5.25290377330873	10.9306798828841	6.41444297880262e-12	6.41444297880262e-12	17.2216688878835	"Upregulated"
"207943_x_at"	5.90655457759795	4.92740102766152	10.9266286015189	6.47161117152692e-12	6.47161117152692e-12	17.2130968766495	"Upregulated"
"209598_at"	5.05977127223274	4.25782016935559	10.9138949558122	6.65472407764095e-12	6.65472407764095e-12	17.1861396601938	"Upregulated"
"1569181_x_at"	4.27448931729517	2.93174955622786	10.9127687202772	6.67117333773191e-12	6.67117333773191e-12	17.1837543602	"Upregulated"
"212240_s_at"	5.28032425477887	5.16016835222303	10.9111135548532	6.69542362012947e-12	6.69542362012947e-12	17.1802485079008	"Upregulated"
"227450_at"	6.33751506534435	7.19554255264702	10.9098410684258	6.71412863632917e-12	6.71412863632917e-12	17.1775529676748	"Upregulated"
"218886_at"	4.0456702938947	5.36304777234113	10.9079756185815	6.7416469068683e-12	6.7416469068683e-12	17.1736009435386	"Upregulated"
"221245_s_at"	4.80042786427982	6.04364112490425	10.9064000287724	6.76497940612387e-12	6.76497940612387e-12	17.1702626331514	"Upregulated"
"212344_at"	5.44249619697984	4.57877904627113	10.8953014128326	6.93170021520561e-12	6.93170021520561e-12	17.1467377503918	"Upregulated"
"219684_at"	5.52999167024283	6.1299444878638	10.8921611865515	6.97963268249804e-12	6.97963268249804e-12	17.1400786392602	"Upregulated"
"227545_at"	3.8020670428194	5.33576271088175	10.8882144861136	7.0403577385666e-12	7.0403577385666e-12	17.1317074460482	"Upregulated"
"219295_s_at"	5.20275028477731	3.26774325759678	10.8863592197923	7.0690903848151e-12	7.0690903848151e-12	17.1277715864903	"Upregulated"
"231042_s_at"	4.06456321325914	2.46416634720282	10.8853485381995	7.08479346699108e-12	7.08479346699108e-12	17.1256272779833	"Upregulated"
"226269_at"	5.30236196048856	4.36520306003297	10.8824318610788	7.13031115671993e-12	7.13031115671993e-12	17.119438348917	"Upregulated"
"208712_at"	5.14685935942862	6.56247179408069	10.8778820991267	7.20191454614647e-12	7.20191454614647e-12	17.1097818669663	"Upregulated"
"202669_s_at"	4.35526673724046	5.42242054268863	10.8711957354473	7.30848437482601e-12	7.30848437482601e-12	17.0955855591499	"Upregulated"
"243016_at"	4.33025645772236	3.16026678167534	10.8699040128251	7.32925806640009e-12	7.32925806640009e-12	17.092842312662	"Upregulated"
"215867_x_at"	5.9364876565933	5.87152180619743	10.8589716835931	7.50751724565649e-12	7.50751724565649e-12	17.069616172548	"Upregulated"
"226435_at"	4.76749237792214	3.17993731112447	10.8556447934931	7.56264240783445e-12	7.56264240783445e-12	17.0625448665524	"Upregulated"
"213844_at"	5.40428318583525	4.13585613770103	10.8555192354979	7.56473096208403e-12	7.56473096208403e-12	17.0622779637066	"Upregulated"
"222714_s_at"	4.48266767469637	5.40540260157315	10.843968840391	7.75941523808813e-12	7.75941523808813e-12	17.0377157877533	"Upregulated"
"213007_at"	4.09989131937947	5.54271824217637	10.8416791164865	7.79861538772491e-12	7.79861538772491e-12	17.0328444962584	"Upregulated"
"235350_at"	5.01129994462039	4.39347353387024	10.8278384470891	8.03993223788962e-12	8.03993223788962e-12	17.0033839568899	"Upregulated"
"208850_s_at"	5.02125787758785	5.63092833648796	10.8230449924518	8.12528222546049e-12	8.12528222546049e-12	16.993174813329	"Upregulated"
"216379_x_at"	4.61217501267378	8.9407134602809	10.8188056151783	8.20154082348815e-12	8.20154082348815e-12	16.984143157717	"Upregulated"
"209757_s_at"	4.39787322343016	5.49341560901021	10.8179459331254	8.21709423122095e-12	8.21709423122095e-12	16.9823113769232	"Upregulated"
"201663_s_at"	3.77619223586776	5.53858272154933	10.7912307901071	8.71580922105407e-12	8.71580922105407e-12	16.9253377966183	"Upregulated"
"227499_at"	4.97369932462363	5.81689415774989	10.7909628557321	8.72096524195877e-12	8.72096524195877e-12	16.9247659013757	"Upregulated"
"226303_at"	4.82826494318071	3.43764170477497	10.7860513866757	8.81603581770929e-12	8.81603581770929e-12	16.9142808425486	"Upregulated"
"235099_at"	4.07128132623423	5.45694393498608	10.7796238593426	8.94206055285843e-12	8.94206055285843e-12	16.9005543457246	"Upregulated"
"202149_at"	5.38448394815243	6.18374713970171	10.775538224168	9.02312680628569e-12	9.02312680628569e-12	16.891826234213	"Upregulated"
"219738_s_at"	4.17791623854069	2.32866529004021	10.7654933360774	9.22565534329108e-12	9.22565534329108e-12	16.8703577899683	"Upregulated"
"213438_at"	3.88186783126293	2.31251560360935	10.7654737962069	9.22605382354907e-12	9.22605382354907e-12	16.8703160150267	"Upregulated"
"230673_at"	6.20274697597003	3.87658781325738	10.7577041614545	9.38590880702772e-12	9.38590880702772e-12	16.8537009473231	"Upregulated"
"223307_at"	3.74056773638702	5.94728212578393	10.7551244751925	9.43960997179694e-12	9.43960997179694e-12	16.8481825748999	"Upregulated"
"237509_at"	3.7478339135933	2.20095839803742	10.7527294840183	9.48974841682108e-12	9.48974841682108e-12	16.8430584869444	"Upregulated"
"213581_at"	4.9218621598932	5.75615534348508	10.7468576701813	9.61383202656504e-12	9.61383202656504e-12	16.8304924354973	"Upregulated"
"213285_at"	4.4117372357425	5.59007714874842	10.7406980419639	9.74578696484884e-12	9.74578696484884e-12	16.8173054113392	"Upregulated"
"225436_at"	3.61646861763705	5.26234652907154	10.7371349090282	9.82296491422676e-12	9.82296491422676e-12	16.8096748189682	"Upregulated"
"227753_at"	3.73823138424294	5.81762459081533	10.7350171228549	9.8691331547422e-12	9.8691331547422e-12	16.8051386775729	"Upregulated"
"238018_at"	5.57843169906478	3.59890679087025	10.727709601481	1.00301546255534e-11	1.00301546255534e-11	16.7894818278622	"Upregulated"
"220327_at"	4.22730944092398	2.46166862317701	10.722760580711	1.01407344643455e-11	1.01407344643455e-11	16.7788741004688	"Upregulated"
"238584_at"	5.5029540345141	4.80720757638827	10.7169533003236	1.02720867881463e-11	1.02720867881463e-11	16.7664225343379	"Upregulated"
"227864_s_at"	4.68528093984333	5.37630344950128	10.7155673071094	1.03036930567508e-11	1.03036930567508e-11	16.7634501064559	"Upregulated"
"204438_at"	5.47386732867638	4.62856000172935	10.714787209549	1.03215262911049e-11	1.03215262911049e-11	16.7617769792376	"Upregulated"
"201028_s_at"	5.4660464407031	5.04748374730681	10.7074781350576	1.04901591063286e-11	1.04901591063286e-11	16.7460966997537	"Upregulated"
"227533_at"	5.11384380590519	4.59681424778053	10.6957368767686	1.0766987533956e-11	1.0766987533956e-11	16.7208927683799	"Upregulated"
"229782_at"	5.63929504990797	5.16842899334345	10.6883401740269	1.09452183189755e-11	1.09452183189755e-11	16.7050052818743	"Upregulated"
"225516_at"	6.1102918601724	5.81969296150019	10.6854580067271	1.10154835295936e-11	1.10154835295936e-11	16.6988126158994	"Upregulated"
"206584_at"	5.10619374815695	3.91957433320091	10.6820540899628	1.10990647036946e-11	1.10990647036946e-11	16.6914974548335	"Upregulated"
"224918_x_at"	6.38952808419234	6.33921901945989	10.6682445297703	1.14448768904848e-11	1.14448768904848e-11	16.6618039382308	"Upregulated"
"226943_at"	3.9793113595338	5.4462196732308	10.6611644908794	1.16264367577015e-11	1.16264367577015e-11	16.6465702607004	"Upregulated"
"229296_at"	5.2079766038233	5.83633364522081	10.6508435213701	1.18964130480188e-11	1.18964130480188e-11	16.624351035316	"Upregulated"
"202237_at"	7.89325341211224	6.94784983569862	10.6487642703839	1.19515755848145e-11	1.19515755848145e-11	16.6198730173285	"Upregulated"
"202934_at"	4.08004896931781	5.56177777225078	10.6487263577368	1.19525838386441e-11	1.19525838386441e-11	16.6197913605704	"Upregulated"
"204825_at"	3.82047573165617	6.31414474195847	10.6433664917597	1.20960062082339e-11	1.20960062082339e-11	16.6082452378616	"Upregulated"
"236524_at"	4.63543975202601	3.07500271616717	10.6313850903087	1.24230277635373e-11	1.24230277635373e-11	16.5824209562066	"Upregulated"
"211742_s_at"	5.26725478285271	4.58110608777981	10.6287781641727	1.24953742991013e-11	1.24953742991013e-11	16.5767994867293	"Upregulated"
"200832_s_at"	5.09321828634297	6.82471416876963	10.6253719938118	1.25905526586157e-11	1.25905526586157e-11	16.5694531617951	"Upregulated"
"208396_s_at"	5.30232983005275	3.88147277649513	10.6228032379435	1.26628226704044e-11	1.26628226704044e-11	16.5639118995197	"Upregulated"
"1555408_at"	5.60899449819493	5.02506681156799	10.622040526418	1.26843627767951e-11	1.26843627767951e-11	16.5622664219656	"Upregulated"
"209803_s_at"	5.34055122902486	6.25784167738979	10.6217001918825	1.26939864483528e-11	1.26939864483528e-11	16.5615321569584	"Upregulated"
"212681_at"	4.80853674306037	3.48124730358982	10.6213770515059	1.27031308478515e-11	1.27031308478515e-11	16.5608349733728	"Upregulated"
"205547_s_at"	5.65628640106654	6.01504418416883	10.6210697751101	1.27118325850112e-11	1.27118325850112e-11	16.560172003506	"Upregulated"
"242340_at"	3.9167590515241	2.31052337072017	10.6146148384551	1.28960490122799e-11	1.28960490122799e-11	16.5462420556851	"Upregulated"
"218145_at"	4.5538161725272	5.38471012750254	10.6065050574971	1.31313790381213e-11	1.31313790381213e-11	16.5287328385637	"Upregulated"
"218502_s_at"	5.30292516512744	5.68435551036235	10.6059871553451	1.31465563021554e-11	1.31465563021554e-11	16.5276143698688	"Upregulated"
"210064_s_at"	5.83290238648868	5.06967169594243	10.5992550690809	1.33454863711963e-11	1.33454863711963e-11	16.5130723285403	"Upregulated"
"203083_at"	6.43501739994414	6.1087117568785	10.5982000306313	1.33769408825694e-11	1.33769408825694e-11	16.5107927690054	"Upregulated"
"219990_at"	3.63609510019331	5.5944974277815	10.5972256430404	1.34060584183993e-11	1.34060584183993e-11	16.5086873319231	"Upregulated"
"226344_at"	5.79870574009308	3.87606906413272	10.5933095209536	1.35237405064867e-11	1.35237405064867e-11	16.5002241454764	"Upregulated"
"214803_at"	5.21093066862404	6.60084190787807	10.5900215888948	1.36233627923306e-11	1.36233627923306e-11	16.4931169305643	"Upregulated"
"231832_at"	4.83379828432526	5.91164398867966	10.5884784425202	1.36703782981075e-11	1.36703782981075e-11	16.4897807459694	"Upregulated"
"209201_x_at"	4.85742363193208	6.17729438857481	10.5833069010219	1.38291577249293e-11	1.38291577249293e-11	16.4785978274613	"Upregulated"
"206953_s_at"	5.91020130622964	6.14025365414754	10.5790706596661	1.39606292456198e-11	1.39606292456198e-11	16.4694346731132	"Upregulated"
"203857_s_at"	5.06774373381349	6.32415974030284	10.5685112975199	1.42939456735307e-11	1.42939456735307e-11	16.446583679005	"Upregulated"
"209631_s_at"	4.94065262696488	4.47394913016017	10.5504778238485	1.48821782282988e-11	1.48821782282988e-11	16.4075230514467	"Upregulated"
"205316_at"	4.53829703668746	3.77012190862549	10.5494403301372	1.49167658605074e-11	1.49167658605074e-11	16.4052744787192	"Upregulated"
"201505_at"	6.24976036470857	4.99038447135627	10.5436895305991	1.51099842473014e-11	1.51099842473014e-11	16.3928080281841	"Upregulated"
"203228_at"	4.73116058158065	5.64778823025408	10.5389234509643	1.52720610927796e-11	1.52720610927796e-11	16.3824727983578	"Upregulated"
"212486_s_at"	4.79302462752963	3.97344879257375	10.5372068166504	1.53308731773929e-11	1.53308731773929e-11	16.378749519672	"Upregulated"
"203645_s_at"	6.08339041492738	5.27153077679844	10.5319485653566	1.55124705290037e-11	1.55124705290037e-11	16.3673421701768	"Upregulated"
"1557658_at"	4.9909896517245	4.80528194535597	10.5279156801876	1.5653242301411e-11	1.5653242301411e-11	16.3585905860246	"Upregulated"
"209189_at"	6.39814112213215	6.47605939920491	10.5227119851168	1.58368197160727e-11	1.58368197160727e-11	16.3472949860918	"Upregulated"
"213226_at"	3.40218322499645	5.06319244506578	10.5210841853194	1.58946977654588e-11	1.58946977654588e-11	16.3437607780482	"Upregulated"
"227399_at"	6.38844000190859	4.02875157098837	10.5209039537885	1.59011193979946e-11	1.59011193979946e-11	16.3433694448619	"Upregulated"
"203632_s_at"	5.16595355744997	6.51672640172678	10.5099433012489	1.62966882551811e-11	1.62966882551811e-11	16.31956242445	"Upregulated"
"209781_s_at"	4.77743314769111	5.20891754920481	10.509530297863	1.63117892204338e-11	1.63117892204338e-11	16.3186650408441	"Upregulated"
"229116_at"	5.15856415512565	3.97577036943369	10.5091431600911	1.63259574667034e-11	1.63259574667034e-11	16.3178238374206	"Upregulated"
"202672_s_at"	5.62559789376257	6.40329451326417	10.4954503870772	1.6835277677205e-11	1.6835277677205e-11	16.288057880153	"Upregulated"
"226615_at"	4.86736525553121	6.75189309044064	10.4923263585463	1.69537448021637e-11	1.69537448021637e-11	16.2812631245081	"Upregulated"
"218009_s_at"	3.97502757914891	6.2587044163362	10.4773177525201	1.75349196536586e-11	1.75349196536586e-11	16.2486007609805	"Upregulated"
"227985_at"	5.08999682027008	5.84400415854635	10.4772425750891	1.753788157771e-11	1.753788157771e-11	16.2484370788369	"Upregulated"
"231882_at"	4.67289010254625	6.22726403674234	10.4763369515722	1.75736026700367e-11	1.75736026700367e-11	16.2464652239735	"Upregulated"
"203108_at"	5.78231897849391	5.96767095507817	10.4711299635835	1.77804374461682e-11	1.77804374461682e-11	16.235125629192	"Upregulated"
"203535_at"	5.15813033519905	4.52650361444889	10.4672007647364	1.79381660544861e-11	1.79381660544861e-11	16.2265662934339	"Upregulated"
"203440_at"	6.54051887062689	6.98647784877593	10.4670062703641	1.79460107366619e-11	1.79460107366619e-11	16.2261425533461	"Upregulated"
"219787_s_at"	4.22467509063309	6.98382307924074	10.4638505327466	1.80737859743419e-11	1.80737859743419e-11	16.2192664995423	"Upregulated"
"204774_at"	4.95577834939345	4.50022312893261	10.4605029675492	1.82103479517107e-11	1.82103479517107e-11	16.2119709761899	"Upregulated"
